-0.636870,0.606257,0.494798,-0.299088,0.535333,-0.383247,0.566182,-0.234612,0.479874,-0.389748,0.577089,-0.154316,28.05,36.51,101027.16,99.0,0.01,3.91,644.3,1,4,7,8,0,4,6.831296,7,8,1.41,AA-99-80-85,3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,21,21,21,21,21,20,21,21,21,21,21,21,20,20,21,21,20,20,21,20,20,20,21,21,21,21,20,20,21,20,21,21,21,21,21,21,21,20,20,21,20,20,21,21,21,20,81

-0.637284,0.605044,0.495405,-0.299362,0.536108,-0.383374,0.566091,-0.234814,0.481277,-0.390986,0.577577,-0.152227,27.94,36.51,101026.73,99.0,0.01,3.91,644.3,4,11,17,19,14,27,33.718285,35,35,1.11,AA-99-80-85,4,20,21,21,21,21,21,21,21,20,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,21,21,20,20,20,21,20,21,21,21,21,21,20,21,20,20,22,21,21,21,20,20,20,20,21,21,21,21,21,20,20,20,20,20,20,20,21,20,20,20,221

-0.637555,0.606977,0.495294,-0.299672,0.536644,-0.383272,0.565289,-0.234753,0.481305,-0.390911,0.577086,-0.159188,28.05,36.51,101027.16,99.0,0.01,3.91,644.3,2,5,8,9,3,9,11.699842,12,12,1.40,AA-99-80-85,5,20,21,21,21,20,20,20,20,21,20,21,20,20,21,21,20,21,20,20,20,20,21,21,20,20,20,21,21,21,20,20,20,21,21,20,21,20,20,21,20,21,21,21,21,20,20,20,20,21,21,21,21,21,21,20,20,20,20,20,20,21,21,20,20,17

-0.637261,0.606598,0.495017,-0.299900,0.536959,-0.383255,0.564967,-0.235100,0.482279,-0.391441,0.576485,-0.164273,28.05,36.51,101026.73,99.0,0.01,3.91,644.3,2,6,10,11,4,12,15.962419,17,17,1.37,AA-99-80-85,6,20,21,20,21,21,21,20,20,20,20,21,21,21,21,21,21,21,21,20,20,20,20,21,20,21,20,21,21,20,21,21,20,21,20,21,21,21,21,21,20,21,21,21,21,20,20,20,21,22,21,22,21,22,20,21,20,20,20,21,20,20,21,20,21,249

-0.637036,0.607779,0.495463,-0.299771,0.535653,-0.383332,0.564720,-0.236100,0.481591,-0.391248,0.576299,-0.172077,28.14,36.43,101026.73,99.0,0.01,3.91,644.3,4,10,16,19,9,21,27.949743,29,29,1.39,AA-99-80-85,7,20,21,21,21,21,22,23,24,21,21,21,21,21,21,24,24,21,21,21,21,21,22,25,22,21,21,21,20,21,21,23,21,21,21,21,21,21,21,21,20,22,21,21,21,21,20,20,20,22,21,21,21,21,21,21,20,20,20,20,20,20,21,21,20,67

